/ed_neo1 (Design_Point=1) X,/ed_neo1 (Design_Point=1) Y,/Vprod (Design_Point=1) X,/Vprod (Design_Point=1) Y
-1.098360000000164,1.735399021883961,-1.098360000000164,1.087984003188152
-1.098000000000164,1.735397669405799,-1.098000000000164,1.088073884223727
-1.097640000000164,1.735396315901404,-1.097640000000164,1.088163765329623
-1.097280000000164,1.735394961369596,-1.097280000000164,1.088253646505814
-1.096920000000164,1.735393605809467,-1.096920000000164,1.088343527752275
-1.096560000000164,1.735392249219776,-1.096560000000164,1.088433409068978
-1.096200000000164,1.735390891599604,-1.096200000000164,1.088523290455895
-1.095840000000164,1.73538953294776,-1.095840000000164,1.088613171913004
-1.095480000000165,1.735388173263187,-1.095480000000165,1.088703053440275
-1.095120000000165,1.7353868125447,-1.095120000000165,1.088792935037683
-1.094760000000165,1.735385450791367,-1.094760000000165,1.0888828167052
-1.094400000000165,1.735384088001956,-1.094400000000165,1.088972698442801
-1.094040000000165,1.735382724175601,-1.094040000000165,1.08906258025046
-1.093680000000165,1.7353813593109,-1.093680000000165,1.089152462128148
-1.093320000000165,1.735379993407003,-1.093320000000165,1.089242344075842
-1.092960000000165,1.735378626462595,-1.092960000000165,1.089332226093513
-1.092600000000165,1.735377258476871,-1.092600000000165,1.089422108181136
-1.092240000000165,1.735375889448447,-1.092240000000165,1.089511990338682
-1.091880000000165,1.735374519376356,-1.091880000000165,1.089601872566128
-1.091520000000165,1.735373148259408,-1.091520000000165,1.089691754863445
-1.091160000000166,1.735371776096672,-1.091160000000166,1.089781637230609
-1.090800000000166,1.735370402886841,-1.090800000000166,1.089871519667591
-1.090440000000166,1.735369028628986,-1.090440000000166,1.089961402174366
-1.090080000000166,1.735367653321823,-1.090080000000166,1.090051284750906
-1.089720000000166,1.735366276964512,-1.089720000000166,1.090141167397188
-1.089360000000166,1.73536489955559,-1.089360000000166,1.090231050113182
-1.089000000000166,1.73536352109417,-1.089000000000166,1.090320932898863
-1.088640000000166,1.735362141579026,-1.088640000000166,1.090410815754205
-1.088280000000166,1.735360761009162,-1.088280000000166,1.090500698679181
-1.087920000000166,1.735359379383414,-1.087920000000166,1.090590581673765
-1.087560000000166,1.73535799670057,-1.087560000000166,1.09068046473793
-1.087200000000166,1.735356612959647,-1.087200000000166,1.09077034787165
-1.086840000000167,1.735355228159439,-1.086840000000167,1.090860231074898
-1.086480000000167,1.735353842298872,-1.086480000000167,1.090950114347649
-1.086120000000167,1.735352455376687,-1.086120000000167,1.091039997689875
-1.085760000000167,1.735351067391962,-1.085760000000167,1.091129881101551
-1.085400000000167,1.735349678343441,-1.085400000000167,1.091219764582649
-1.085040000000167,1.735348288230002,-1.085040000000167,1.091309648133143
-1.084680000000167,1.735346897050479,-1.084680000000167,1.091399531753008
-1.084320000000167,1.73534550480387,-1.084320000000167,1.091489415442216
-1.083960000000167,1.735344111488904,-1.083960000000167,1.091579299200742
-1.083600000000167,1.735342717104471,-1.083600000000167,1.09166918302856
-1.083240000000167,1.735341321649469,-1.083240000000167,1.09175906692564
-1.082880000000167,1.735339925122863,-1.082880000000167,1.091848950891961
-1.082520000000168,1.735338527523248,-1.082520000000168,1.091938834927491
-1.082160000000168,1.735337128849699,-1.082160000000168,1.092028719032208
-1.081800000000168,1.735335729101046,-1.081800000000168,1.092118603206084
-1.081440000000168,1.735334328275984,-1.081440000000168,1.092208487449093
-1.081080000000168,1.735332926373541,-1.081080000000168,1.092298371761208
-1.080720000000168,1.735331523392546,-1.080720000000168,1.092388256142403
-1.080360000000168,1.735330119331716,-1.080360000000168,1.092478140592652
-1.080000000000168,1.735328714190036,-1.080000000000168,1.092568025111929
-1.079640000000168,1.735327307966265,-1.079640000000168,1.092657909700205
-1.079280000000168,1.735325900659459,-1.079280000000168,1.092747794357457
-1.078920000000168,1.735324492268107,-1.078920000000168,1.092837679083656
-1.078560000000168,1.735323082791306,-1.078560000000168,1.092927563878778
-1.078200000000169,1.735321672227736,-1.078200000000169,1.093017448742796
-1.077840000000169,1.735320260576433,-1.077840000000169,1.093107333675683
-1.077480000000169,1.735318847836022,-1.077480000000169,1.093197218677413
-1.077120000000169,1.735317434005491,-1.077120000000169,1.093287103747959
-1.076760000000169,1.735316019083678,-1.076760000000169,1.093376988887296
-1.076400000000169,1.735314603069338,-1.076400000000169,1.093466874095397
-1.076040000000169,1.735313185961217,-1.076040000000169,1.093556759372235
-1.075680000000169,1.735311767758364,-1.075680000000169,1.093646644717785
-1.075320000000169,1.735310348459452,-1.075320000000169,1.093736530132019
-1.074960000000169,1.735308928063326,-1.074960000000169,1.093826415614913
-1.074600000000169,1.735307506568766,-1.074600000000169,1.093916301166438
-1.07424000000017,1.735306083974731,-1.07424000000017,1.09400618678657
-1.07388000000017,1.735304660279882,-1.07388000000017,1.094096072475282
-1.07352000000017,1.735303235483186,-1.07352000000017,1.094185958232548
-1.07316000000017,1.735301809583302,-1.07316000000017,1.094275844058341
-1.07280000000017,1.735300382579298,-1.07280000000017,1.094365729952635
-1.07244000000017,1.735298954469696,-1.07244000000017,1.094455615915403
-1.07208000000017,1.735297525253465,-1.07208000000017,1.09454550194662
-1.07172000000017,1.735296094929417,-1.07172000000017,1.09463538804626
-1.07136000000017,1.735294663496237,-1.07136000000017,1.094725274214295
-1.07100000000017,1.735293230952921,-1.07100000000017,1.0948151604507
-1.07064000000017,1.735291797298131,-1.07064000000017,1.094905046755448
-1.07028000000017,1.735290362530664,-1.07028000000017,1.094994933128514
-1.069920000000171,1.735288926649482,-1.069920000000171,1.09508481956987
-1.069560000000171,1.735287489653135,-1.069560000000171,1.095174706079491
-1.069200000000171,1.735286051540699,-1.069200000000171,1.09526459265735
-1.068840000000171,1.735284612310714,-1.068840000000171,1.095354479303421
-1.068480000000171,1.73528317196219,-1.068480000000171,1.095444366017678
-1.068120000000171,1.735281730493822,-1.068120000000171,1.095534252800096
-1.067760000000171,1.735280287904328,-1.067760000000171,1.095624139650645
-1.067400000000171,1.735278844192724,-1.067400000000171,1.095714026569304
-1.067040000000171,1.7352773993574,-1.067040000000171,1.095803913556042
-1.066680000000171,1.735275953397645,-1.066680000000171,1.095893800610835
-1.066320000000171,1.735274506311848,-1.066320000000171,1.095983687733657
-1.065960000000171,1.735273058098985,-1.065960000000171,1.096073574924481
-1.065600000000172,1.735271608757733,-1.065600000000172,1.096163462183281
-1.065240000000172,1.735270158286991,-1.065240000000172,1.096253349510032
-1.064880000000172,1.735268706685384,-1.064880000000172,1.096343236904706
-1.064520000000172,1.735267253951977,-1.064520000000172,1.096433124367278
-1.064160000000172,1.735265800085124,-1.064160000000172,1.096523011897721
-1.063800000000172,1.735264345083925,-1.063800000000172,1.096612899496009
-1.063440000000172,1.735262888946962,-1.063440000000172,1.096702787162116
-1.063080000000172,1.735261431673215,-1.063080000000172,1.096792674896016
-1.062720000000172,1.73525997326124,-1.062720000000172,1.096882562697683
-1.062360000000172,1.73525851370994,-1.062360000000172,1.09697245056709
-1.062000000000172,1.735257053017913,-1.062000000000172,1.097062338504212
-1.061640000000172,1.735255591184121,-1.061640000000172,1.09715222650902
-1.061280000000173,1.735254128207262,-1.061280000000173,1.097242114581492
-1.060920000000173,1.735252664085958,-1.060920000000173,1.0973320027216
-1.060560000000173,1.735251198819166,-1.060560000000173,1.097421890929316
-1.060200000000173,1.73524973240558,-1.060200000000173,1.097511779204616
-1.059840000000173,1.735248264843821,-1.059840000000173,1.097601667547475
-1.059480000000173,1.735246796132844,-1.059480000000173,1.097691555957863
-1.059120000000173,1.73524532627119,-1.059120000000173,1.097781444435758
-1.058760000000173,1.735243855257842,-1.058760000000173,1.097871332981132
-1.058400000000173,1.735242383091391,-1.058400000000173,1.097961221593957
-1.058040000000173,1.735240909770648,-1.058040000000173,1.098051110274211
-1.057680000000173,1.735239435294223,-1.057680000000173,1.098140999021864
-1.057320000000173,1.735237959660972,-1.057320000000173,1.098230887836891
-1.056960000000174,1.735236482869757,-1.056960000000174,1.098320776719268
-1.056600000000174,1.735235004919023,-1.056600000000174,1.098410665668966
-1.056240000000174,1.735233525807777,-1.056240000000174,1.098500554685961
-1.055880000000174,1.735232045534502,-1.055880000000174,1.098590443770226
-1.055520000000174,1.73523056409819,-1.055520000000174,1.098680332921735
-1.055160000000174,1.735229081497373,-1.055160000000174,1.098770222140462
-1.054800000000174,1.735227597730994,-1.054800000000174,1.098860111426381
-1.054440000000174,1.73522611279749,-1.054440000000174,1.098950000779466
-1.054080000000174,1.735224626695831,-1.054080000000174,1.09903989019969
-1.053720000000174,1.73522313942454,-1.053720000000174,1.099129779687028
-1.053360000000174,1.735221650982518,-1.053360000000174,1.099219669241455
-1.053000000000174,1.735220161368469,-1.053000000000174,1.099309558862942
-1.052640000000175,1.735218670581011,-1.052640000000175,1.099399448551465
-1.052280000000175,1.735217178618828,-1.052280000000175,1.099489338306997
-1.051920000000175,1.735215685480793,-1.051920000000175,1.099579228129513
-1.051560000000175,1.735214191165454,-1.051560000000175,1.099669118018985
-1.051200000000175,1.735212695671785,-1.051200000000175,1.09975900797539
-1.050840000000175,1.735211198998053,-1.050840000000175,1.0998488979987
-1.050480000000175,1.735209701143384,-1.050480000000175,1.099938788088889
-1.050120000000175,1.735208202106328,-1.050120000000175,1.100028678245931
-1.049760000000175,1.735206701885505,-1.049760000000175,1.100118568469801
-1.049400000000175,1.735205200479772,-1.049400000000175,1.100208458760472
-1.049040000000175,1.735203697887676,-1.049040000000175,1.100298349117918
-1.048680000000175,1.735202194108138,-1.048680000000175,1.100388239542114
-1.048320000000176,1.735200689139571,-1.048320000000176,1.100478130033034
-1.047960000000176,1.735199182980857,-1.047960000000176,1.100568020590648
-1.047600000000176,1.735197675630603,-1.047600000000176,1.100657911214936
-1.047240000000176,1.73519616708756,-1.047240000000176,1.100747801905869
-1.046880000000176,1.735194657350415,-1.046880000000176,1.10083769266342
-1.046520000000176,1.735193146417822,-1.046520000000176,1.100927583487565
-1.046160000000176,1.735191634288392,-1.046160000000176,1.101017474378279
-1.045800000000176,1.735190120960992,-1.045800000000176,1.101107365335534
-1.045440000000176,1.735188606434103,-1.045440000000176,1.101197256359303
-1.045080000000176,1.73518709070659,-1.045080000000176,1.101287147449562
-1.044720000000176,1.735185573776982,-1.044720000000176,1.101377038606286
-1.044360000000176,1.735184055643987,-1.044360000000176,1.101466929829447
-1.044000000000177,1.735182536306392,-1.044000000000177,1.10155682111902
-1.043640000000177,1.735181015762739,-1.043640000000177,1.101646712474978
-1.043280000000177,1.735179494011676,-1.043280000000177,1.101736603897296
-1.042920000000177,1.735177971052028,-1.042920000000177,1.101826495385949
-1.042560000000177,1.735176446882356,-1.042560000000177,1.101916386940909
-1.042200000000177,1.735174921501232,-1.042200000000177,1.102006278562153
-1.041840000000177,1.735173394907514,-1.041840000000177,1.102096170249652
-1.041480000000177,1.735171867099775,-1.041480000000177,1.102186062003382
-1.041120000000177,1.735170338076661,-1.041120000000177,1.102275953823316
-1.040760000000177,1.735168807836753,-1.040760000000177,1.102365845709428
-1.040400000000177,1.735167276378812,-1.040400000000177,1.102455737661694
-1.040040000000177,1.735165743701519,-1.040040000000177,1.102545629680087
-1.039680000000178,1.735164209803371,-1.039680000000178,1.10263552176458
-1.039320000000178,1.735162674683288,-1.039320000000178,1.102725413915148
-1.038960000000178,1.735161138339586,-1.038960000000178,1.102815306131767
-1.038600000000178,1.735159600771129,-1.038600000000178,1.102905198414408
-1.038240000000178,1.73515806197644,-1.038240000000178,1.102995090763047
-1.037880000000178,1.735156521954266,-1.037880000000178,1.103084983177658
-1.037520000000178,1.735154980703205,-1.037520000000178,1.103174875658215
-1.037160000000178,1.735153438221875,-1.037160000000178,1.103264768204693
-1.036800000000178,1.735151894508858,-1.036800000000178,1.103354660817064
-1.036440000000178,1.735150349562939,-1.036440000000178,1.103444553495304
-1.036080000000178,1.735148803382624,-1.036080000000178,1.103534446239387
-1.035720000000178,1.735147255966511,-1.035720000000178,1.103624339049287
-1.035360000000179,1.735145707313363,-1.035360000000179,1.103714231924978
-1.035000000000179,1.735144157421681,-1.035000000000179,1.103804124866434
-1.034640000000179,1.735142606290184,-1.034640000000179,1.10389401787363
-1.034280000000179,1.735141053917469,-1.034280000000179,1.103983910946539
-1.033920000000179,1.735139500302027,-1.033920000000179,1.104073804085136
-1.033560000000179,1.73513794544269,-1.033560000000179,1.104163697289396
-1.033200000000179,1.735136389337961,-1.033200000000179,1.104253590559291
-1.032840000000179,1.735134831986368,-1.032840000000179,1.104343483894798
-1.032480000000179,1.735133273386681,-1.032480000000179,1.10443337729589
-1.032120000000179,1.735131713537448,-1.032120000000179,1.104523270762541
-1.031760000000179,1.735130152437171,-1.031760000000179,1.104613164294725
-1.03140000000018,1.735128590084643,-1.03140000000018,1.104703057892417
-1.03104000000018,1.735127026478278,-1.03104000000018,1.104792951555592
-1.03068000000018,1.73512546161687,-1.03068000000018,1.104882845284222
-1.03032000000018,1.735123895498895,-1.03032000000018,1.104972739078283
-1.02996000000018,1.735122328122994,-1.02996000000018,1.105062632937749
-1.02960000000018,1.735120759487669,-1.02960000000018,1.105152526862594
-1.02924000000018,1.735119189591591,-1.02924000000018,1.105242420852793
-1.02888000000018,1.735117618433371,-1.02888000000018,1.10533231490832
-1.02852000000018,1.735116046011548,-1.02852000000018,1.105422209029149
-1.02816000000018,1.735114472324836,-1.02816000000018,1.105512103215253
-1.02780000000018,1.73511289737158,-1.02780000000018,1.105601997466609
-1.02744000000018,1.735111321150559,-1.02744000000018,1.10569189178319
-1.027080000000181,1.735109743660233,-1.027080000000181,1.10578178616497
-1.026720000000181,1.735108164899303,-1.026720000000181,1.105871680611925
-1.026360000000181,1.735106584866279,-1.026360000000181,1.105961575124028
-1.026000000000181,1.735105003559677,-1.026000000000181,1.106051469701252
-1.025640000000181,1.735103420978172,-1.025640000000181,1.106141364343574
-1.025280000000181,1.735101837120214,-1.025280000000181,1.106231259050968
-1.024920000000181,1.735100251984534,-1.024920000000181,1.106321153823406
-1.024560000000181,1.735098665569521,-1.024560000000181,1.106411048660865
-1.024200000000181,1.735097077873916,-1.024200000000181,1.10650094356332
-1.023840000000181,1.7350954888962,-1.023840000000181,1.106590838530742
-1.023480000000181,1.735093898634833,-1.023480000000181,1.106680733563107
-1.023120000000181,1.735092307088525,-1.023120000000181,1.10677062866039
-1.022760000000182,1.735090714255776,-1.022760000000182,1.106860523822565
-1.022400000000182,1.73508912013512,-1.022400000000182,1.106950419049607
-1.022040000000182,1.735087524725067,-1.022040000000182,1.10704031434149
-1.021680000000182,1.735085928024273,-1.021680000000182,1.107130209698189
-1.021320000000182,1.735084330031224,-1.021320000000182,1.107220105119676
-1.020960000000182,1.735082730744406,-1.020960000000182,1.107310000605928
-1.020600000000182,1.735081130162428,-1.020600000000182,1.10739989615692
-1.020240000000182,1.73507952828389,-1.020240000000182,1.107489791772625
-1.019880000000182,1.735077925107244,-1.019880000000182,1.107579687453018
-1.019520000000182,1.735076320630993,-1.019520000000182,1.107669583198071
-1.019160000000182,1.735074714853888,-1.019160000000182,1.107759479007764
-1.018800000000182,1.735073107774126,-1.018800000000182,1.107849374882067
-1.018440000000183,1.735071499390521,-1.018440000000183,1.107939270820954
-1.018080000000183,1.735069889701365,-1.018080000000183,1.108029166824403
-1.017720000000183,1.735068278705399,-1.017720000000183,1.108119062892385
-1.017360000000183,1.73506666640108,-1.017360000000183,1.108208959024878
-1.017000000000183,1.735065052786783,-1.017000000000183,1.108298855221855
-1.016640000000183,1.735063437861212,-1.016640000000183,1.10838875148329
-1.016280000000183,1.735061821622794,-1.016280000000183,1.108478647809159
-1.015920000000183,1.735060204070084,-1.015920000000183,1.108568544199433
-1.015560000000183,1.735058585201619,-1.015560000000183,1.10865844065409
-1.015200000000183,1.73505696501574,-1.015200000000183,1.108748337173104
-1.014840000000183,1.735055343511203,-1.014840000000183,1.10883823375645
-1.014480000000183,1.735053720686296,-1.014480000000183,1.1089281304041
-1.014120000000184,1.735052096539682,-1.014120000000184,1.109018027116031
-1.013760000000184,1.735050471069796,-1.013760000000184,1.109107923892218
-1.013400000000184,1.73504884427507,-1.013400000000184,1.109197820732634
-1.013040000000184,1.73504721615414,-1.013040000000184,1.109287717637254
-1.012680000000184,1.735045586705336,-1.012680000000184,1.109377614606051
-1.012320000000184,1.735043955927341,-1.012320000000184,1.109467511639004
-1.011960000000184,1.735042323818538,-1.011960000000184,1.109557408736084
-1.011600000000184,1.735040690377407,-1.011600000000184,1.109647305897267
-1.011240000000184,1.735039055602382,-1.011240000000184,1.109737203122528
-1.010880000000184,1.735037419492005,-1.010880000000184,1.109827100411839
-1.010520000000184,1.735035782044861,-1.010520000000184,1.109916997765178
-1.010160000000184,1.735034143259226,-1.010160000000184,1.110006895182519
-1.009800000000185,1.735032503133775,-1.009800000000185,1.110096792663836
-1.009440000000185,1.735030861666869,-1.009440000000185,1.110186690209102
-1.009080000000185,1.735029218857018,-1.009080000000185,1.110276587818295
-1.008720000000185,1.735027574702593,-1.008720000000185,1.110366485491389
-1.008360000000185,1.735025929202188,-1.008360000000185,1.110456383228356
-1.008000000000185,1.735024282354263,-1.008000000000185,1.110546281029173
-1.007640000000185,1.73502263415716,-1.007640000000185,1.110636178893815
-1.007280000000185,1.735020984609469,-1.007280000000185,1.110726076822255
-1.006920000000185,1.735019333709572,-1.006920000000185,1.110815974814469
-1.006560000000185,1.735017681455934,-1.006560000000185,1.110905872870432
-1.006200000000185,1.735016027847074,-1.006200000000185,1.110995770990118
-1.005840000000185,1.735014372881299,-1.005840000000185,1.111085669173503
-1.005480000000186,1.735012716557217,-1.005480000000186,1.111175567420559
-1.005120000000186,1.735011058873175,-1.005120000000186,1.111265465731264
-1.004760000000186,1.735009399827701,-1.004760000000186,1.111355364105591
-1.004400000000186,1.735007739419152,-1.004400000000186,1.111445262543515
-1.004040000000186,1.735006077646046,-1.004040000000186,1.111535161045011
-1.003680000000186,1.735004414506773,-1.003680000000186,1.111625059610055
-1.003320000000186,1.735002749999703,-1.003320000000186,1.111714958238619
-1.002960000000186,1.735001084123408,-1.002960000000186,1.111804856930681
-1.002600000000186,1.734999416876281,-1.002600000000186,1.111894755686214
-1.002240000000186,1.734997748256598,-1.002240000000186,1.111984654505192
-1.001880000000186,1.734996078263016,-1.001880000000186,1.112074553387592
-1.001520000000186,1.734994406893735,-1.001520000000186,1.112164452333388
-1.001160000000187,1.734992734147392,-1.001160000000187,1.112254351342554
-1.000800000000187,1.73499106002229,-1.000800000000187,1.112344250415068
-1.000440000000187,1.734989384516799,-1.000440000000187,1.1124341495509
-1.000080000000187,1.734987707629412,-1.000080000000187,1.112524048750027
-0.9997200000001868,1.734986029358472,-0.9997200000001868,1.112613948012426
-0.9993600000001868,1.734984349702597,-0.9993600000001868,1.11270384733807
-0.9990000000001867,1.734982668659844,-0.9990000000001867,1.112793746726935
-0.9986400000001867,1.734980986228821,-0.9986400000001867,1.112883646178993
-0.9982800000001867,1.73497930240803,-0.9982800000001867,1.112973545694224
-0.9979200000001867,1.734977617195614,-0.9979200000001867,1.113063445272597
-0.9975600000001866,1.734975930590218,-0.9975600000001866,1.113153344914091
-0.9972000000001866,1.734974242590128,-0.9972000000001866,1.113243244618681
-0.9968400000001866,1.734972553193725,-0.9968400000001866,1.11333314438634
-0.9964800000001865,1.73497086239931,-0.9964800000001865,1.113423044217043
-0.9961200000001865,1.734969170205415,-0.9961200000001865,1.113512944110768
-0.9957600000001865,1.734967476610518,-0.9957600000001865,1.113602844067487
-0.9954000000001865,1.734965781612723,-0.9954000000001865,1.113692744087176
-0.9950400000001864,1.73496408521057,-0.9950400000001864,1.113782644169809
-0.9946800000001864,1.734962387402379,-0.9946800000001864,1.113872544315363
-0.9943200000001864,1.734960688186557,-0.9943200000001864,1.113962444523811
-0.9939600000001864,1.734958987561633,-0.9939600000001864,1.11405234479513
-0.9936000000001863,1.734957285525667,-0.9936000000001863,1.114142245129294
-0.9932400000001863,1.734955582077299,-0.9932400000001863,1.114232145526278
-0.9928800000001863,1.734953877214659,-0.9928800000001863,1.114322045986057
-0.9925200000001863,1.734952170936345,-0.9925200000001863,1.114411946508606
-0.9921600000001862,1.734950463240549,-0.9921600000001862,1.114501847093901
-0.9918000000001862,1.734948754125643,-0.9918000000001862,1.114591747741915
-0.9914400000001862,1.734947043590048,-0.9914400000001862,1.114681648452627
-0.9910800000001861,1.734945331632212,-0.9910800000001861,1.114771549226008
-0.9907200000001861,1.734943618250225,-0.9907200000001861,1.114861450062036
-0.9903600000001861,1.734941903442649,-0.9903600000001861,1.114951350960684
-0.9900000000001861,1.73494018720765,-0.9900000000001861,1.115041251921928
-0.989640000000186,1.73493846954372,-0.989640000000186,1.115131152945744
-0.989280000000186,1.734936750449297,-0.989280000000186,1.115221054032107
-0.988920000000186,1.734935029922363,-0.988920000000186,1.11531095518099
-0.988560000000186,1.734933307961656,-0.988560000000186,1.11540085639237
-0.9882000000001859,1.734931584565211,-0.9882000000001859,1.115490757666223
-0.9878400000001859,1.734929859731432,-0.9878400000001859,1.115580659002523
-0.9874800000001859,1.734928133458798,-0.9874800000001859,1.115670560401245
-0.9871200000001858,1.734926405745503,-0.9871200000001858,1.115760461862365
-0.9867600000001858,1.734924676589874,-0.9867600000001858,1.115850363385858
-0.9864000000001858,1.734922945990195,-0.9864000000001858,1.115940264971698
-0.9860400000001858,1.734921213944786,-0.9860400000001858,1.116030166619862
-0.9856800000001857,1.734919480452138,-0.9856800000001857,1.116120068330325
-0.9853200000001857,1.734917745510401,-0.9853200000001857,1.116209970103061
-0.9849600000001857,1.734916009117855,-0.9849600000001857,1.116299871938046
-0.9846000000001857,1.734914271272929,-0.9846000000001857,1.116389773835257
-0.9842400000001856,1.734912531973887,-0.9842400000001856,1.116479675794667
-0.9838800000001856,1.734910791219014,-0.9838800000001856,1.116569577816251
-0.9835200000001856,1.734909049006493,-0.9835200000001856,1.116659479899985
-0.9831600000001856,1.734907305334779,-0.9831600000001856,1.116749382045847
-0.9828000000001855,1.734905560202175,-0.9828000000001855,1.116839284253809
-0.9824400000001855,1.734903813606929,-0.9824400000001855,1.116929186523847
-0.9820800000001855,1.734902065547257,-0.9820800000001855,1.117019088855936
-0.9817200000001854,1.734900316021565,-0.9817200000001854,1.117108991250052
-0.9813600000001854,1.734898565028025,-0.9813600000001854,1.117198893706171
-0.9810000000001854,1.734896812565044,-0.9810000000001854,1.117288796224268
-0.9806400000001854,1.734895058630854,-0.9806400000001854,1.117378698804319
-0.9802800000001853,1.734893303223599,-0.9802800000001853,1.117468601446298
-0.9799200000001853,1.734891546341753,-0.9799200000001853,1.11755850415018
-0.9795600000001853,1.734889787983402,-0.9795600000001853,1.117648406915941
-0.9792000000001853,1.734888028147028,-0.9792000000001853,1.117738309743559
-0.9788400000001852,1.734886266830731,-0.9788400000001852,1.117828212633007
-0.9784800000001852,1.734884504032774,-0.9784800000001852,1.117918115584259
-0.9781200000001852,1.734882739751503,-0.9781200000001852,1.118008018597294
-0.9777600000001851,1.734880973985074,-0.9777600000001851,1.118097921672084
-0.9774000000001851,1.734879206731911,-0.9774000000001851,1.118187824808608
-0.9770400000001851,1.734877437990128,-0.9770400000001851,1.118277728006838
-0.9766800000001851,1.734875667757947,-0.9766800000001851,1.118367631266751
-0.976320000000185,1.734873896033737,-0.976320000000185,1.118457534588324
-0.975960000000185,1.73487212281559,-0.975960000000185,1.118547437971531
-0.975600000000185,1.734870348101917,-0.975600000000185,1.118637341416347
-0.975240000000185,1.734868571890885,-0.975240000000185,1.118727244922749
-0.9748800000001849,1.734866794180642,-0.9748800000001849,1.118817148490713
-0.9745200000001849,1.734865014969567,-0.9745200000001849,1.118907052120212
-0.9741600000001849,1.734863234255821,-0.9741600000001849,1.118996955811222
-0.9738000000001849,1.734861452037563,-0.9738000000001849,1.119086859563721
-0.9734400000001848,1.734859668313128,-0.9734400000001848,1.119176763377683
-0.9730800000001848,1.734857883080645,-0.9730800000001848,1.119266667253084
-0.9727200000001848,1.734856096338401,-0.9727200000001848,1.119356571189899
-0.9723600000001847,1.73485430808465,-0.9723600000001847,1.119446475188104
-0.9720000000001847,1.734852518317592,-0.9720000000001847,1.119536379247675
-0.9716400000001847,1.73485072703527,-0.9716400000001847,1.119626283368586
-0.9712800000001847,1.734848934236151,-0.9712800000001847,1.119716187550816
-0.9709200000001846,1.734847139918197,-0.9709200000001846,1.119806091794337
-0.9705600000001846,1.734845344079821,-0.9705600000001846,1.119895996099128
-0.9702000000001846,1.734843546719128,-0.9702000000001846,1.119985900465161
-0.9698400000001846,1.734841747834223,-0.9698400000001846,1.120075804892416
-0.9694800000001845,1.734839947423466,-0.9694800000001845,1.120165709380865
-0.9691200000001845,1.734838145485003,-0.9691200000001845,1.120255613930486
-0.9687600000001845,1.734836342016914,-0.9687600000001845,1.120345518541253
-0.9684000000001844,1.734834537017523,-0.9684000000001844,1.120435423213143
-0.9680400000001844,1.734832730484966,-0.9680400000001844,1.120525327946131
-0.9676800000001844,1.734830922417317,-0.9676800000001844,1.120615232740195
-0.9673200000001844,1.734829112812948,-0.9673200000001844,1.120705137595307
-0.9669600000001843,1.73482730166987,-0.9669600000001843,1.120795042511446
-0.9666000000001843,1.734825488986306,-0.9666000000001843,1.120884947488586
-0.9662400000001843,1.734823674760526,-0.9662400000001843,1.120974852526703
-0.9658800000001843,1.734821858990603,-0.9658800000001843,1.121064757625774
-0.9655200000001842,1.734820041674715,-0.9655200000001842,1.121154662785774
-0.9651600000001842,1.734818222810937,-0.9651600000001842,1.121244568006679
-0.9648000000001842,1.734816402397502,-0.9648000000001842,1.121334473288464
-0.9644400000001841,1.734814580432653,-0.9644400000001841,1.121424378631106
-0.9640800000001841,1.734812756914491,-0.9640800000001841,1.12151428403458
-0.9637200000001841,1.734810931841001,-0.9637200000001841,1.121604189498863
-0.9633600000001841,1.734809105210556,-0.9633600000001841,1.12169409502393
-0.963000000000184,1.734807277021145,-0.963000000000184,1.121784000609759
-0.962640000000184,1.734805447271022,-0.962640000000184,1.121873906256323
-0.962280000000184,1.734803615958299,-0.962280000000184,1.121963811963599
-0.961920000000184,1.734801783080992,-0.961920000000184,1.122053717731562
-0.9615600000001839,1.73479994863739,-0.9615600000001839,1.12214362356019
-0.9612000000001839,1.734798112625479,-0.9612000000001839,1.122233529449458
-0.9608400000001839,1.734796275043525,-0.9608400000001839,1.122323435399342
-0.9604800000001839,1.734794435889525,-0.9604800000001839,1.122413341409818
-0.9601200000001838,1.734792595161829,-0.9601200000001838,1.122503247480862
-0.9597600000001838,1.734790752858135,-0.9597600000001838,1.12259315361245
-0.9594000000001838,1.734788908976964,-0.9594000000001838,1.122683059804559
-0.9590400000001837,1.734787063516286,-0.9590400000001837,1.122772966057162
-0.9586800000001837,1.734785216474087,-0.9586800000001837,1.122862872370238
-0.9583200000001837,1.734783367848694,-0.9583200000001837,1.122952778743763
-0.9579600000001837,1.734781517637972,-0.9579600000001837,1.123042685177712
-0.9576000000001836,1.734779665840268,-0.9576000000001836,1.123132591672061
-0.9572400000001836,1.734777812453547,-0.9572400000001836,1.123222498226787
-0.9568800000001836,1.734775957475899,-0.9568800000001836,1.123312404841864
-0.9565200000001836,1.734774100905351,-0.9565200000001836,1.123402311517271
-0.9561600000001835,1.734772242740135,-0.9561600000001835,1.123492218252984
-0.9558000000001835,1.734770382978168,-0.9558000000001835,1.123582125048977
-0.9554400000001835,1.734768521617647,-0.9554400000001835,1.123672031905226
-0.9550800000001834,1.734766658656729,-0.9550800000001834,1.12376193882171
-0.9547200000001834,1.734764794093278,-0.9547200000001834,1.123851845798403
-0.9543600000001834,1.734762927925556,-0.9543600000001834,1.123941752835282
-0.9540000000001834,1.734761060151591,-0.9540000000001834,1.124031659932322
